"UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","DEST_AIRPORT_ID","DEST","MONTH",
"NK","Spirit Air Lines",13487,"MSP",15304,"TPA",1,
"NK","Spirit Air Lines",13487,"MSP",12889,"LAS",1,
"NK","Spirit Air Lines",13487,"MSP",10821,"BWI",1,
"NK","Spirit Air Lines",13487,"MSP",13495,"MSY",1,
"NK","Spirit Air Lines",13487,"MSP",10397,"ATL",1,
"NK","Spirit Air Lines",13487,"MSP",12892,"LAX",1,
"NK","Spirit Air Lines",13487,"MSP",11697,"FLL",1,
"NK","Spirit Air Lines",13487,"MSP",14107,"PHX",1,
"NK","Spirit Air Lines",13487,"MSP",14635,"RSW",1,
"NK","Spirit Air Lines",13487,"MSP",13204,"MCO",1,
"NK","Spirit Air Lines",14747,"SEA",12266,"IAH",1,
"NK","Spirit Air Lines",14747,"SEA",12889,"LAS",1,
"NK","Spirit Air Lines",14747,"SEA",12892,"LAX",1,
"NK","Spirit Air Lines",14747,"SEA",14107,"PHX",1,
"NK","Spirit Air Lines",14057,"PDX",12889,"LAS",1,
"NK","Spirit Air Lines",14057,"PDX",14679,"SAN",1,
"NK","Spirit Air Lines",14057,"PDX",12892,"LAX",1,
"NK","Spirit Air Lines",10158,"ACY",15304,"TPA",1,
"NK","Spirit Air Lines",10158,"ACY",13577,"MYR",1,
"NK","Spirit Air Lines",10158,"ACY",11697,"FLL",1,
"NK","Spirit Air Lines",10158,"ACY",14635,"RSW",1,
"NK","Spirit Air Lines",10158,"ACY",13204,"MCO",1,
"NK","Spirit Air Lines",10158,"ACY",14027,"PBI",1,
"NK","Spirit Air Lines",12898,"LBE",15304,"TPA",1,
"NK","Spirit Air Lines",12898,"LBE",11697,"FLL",1,
"NK","Spirit Air Lines",12898,"LBE",14635,"RSW",1,
"NK","Spirit Air Lines",12898,"LBE",13204,"MCO",1,
"NK","Spirit Air Lines",11057,"CLT",11618,"EWR",1,
"NK","Spirit Air Lines",11057,"CLT",10821,"BWI",1,
"NK","Spirit Air Lines",11057,"CLT",11697,"FLL",1,
"NK","Spirit Air Lines",11057,"CLT",13204,"MCO",1,
"NK","Spirit Air Lines",13577,"MYR",11618,"EWR",1,
"NK","Spirit Air Lines",13577,"MYR",10821,"BWI",1,
"NK","Spirit Air Lines",13577,"MYR",10158,"ACY",1,
"NK","Spirit Air Lines",13577,"MYR",12953,"LGA",1,
"NK","Spirit Air Lines",13577,"MYR",11697,"FLL",1,
"NK","Spirit Air Lines",13577,"MYR",10721,"BOS",1,
"NK","Spirit Air Lines",13577,"MYR",13204,"MCO",1,
"NK","Spirit Air Lines",12339,"IND",15304,"TPA",1,
"NK","Spirit Air Lines",12339,"IND",12889,"LAS",1,
"NK","Spirit Air Lines",12339,"IND",14635,"RSW",1,
"NK","Spirit Air Lines",12339,"IND",13204,"MCO",1,
"NK","Spirit Air Lines",14492,"RDU",11433,"DTW",1,
"NK","Spirit Air Lines",14492,"RDU",13930,"ORD",1,
"NK","Spirit Air Lines",14492,"RDU",10821,"BWI",1,
"NK","Spirit Air Lines",14492,"RDU",13495,"MSY",1,
"NK","Spirit Air Lines",14492,"RDU",11697,"FLL",1,
"NK","Spirit Air Lines",14492,"RDU",10721,"BOS",1,
"NK","Spirit Air Lines",14492,"RDU",13204,"MCO",1,
"NK","Spirit Air Lines",14100,"PHL",15304,"TPA",1,
"NK","Spirit Air Lines",14100,"PHL",12889,"LAS",1,
"NK","Spirit Air Lines",14100,"PHL",11298,"DFW",1,
"NK","Spirit Air Lines",14100,"PHL",10397,"ATL",1,
"NK","Spirit Air Lines",14100,"PHL",12892,"LAX",1,
"NK","Spirit Air Lines",14100,"PHL",11697,"FLL",1,
"NK","Spirit Air Lines",14100,"PHL",14843,"SJU",1,
"NK","Spirit Air Lines",14100,"PHL",14635,"RSW",1,
"NK","Spirit Air Lines",14100,"PHL",13204,"MCO",1,
"NK","Spirit Air Lines",13495,"MSY",11042,"CLE",1,
"NK","Spirit Air Lines",13495,"MSY",11433,"DTW",1,
"NK","Spirit Air Lines",13495,"MSY",13930,"ORD",1,
"NK","Spirit Air Lines",13495,"MSY",12266,"IAH",1,
"NK","Spirit Air Lines",13495,"MSY",11618,"EWR",1,
"NK","Spirit Air Lines",13495,"MSY",15304,"TPA",1,
"NK","Spirit Air Lines",13495,"MSY",11292,"DEN",1,
"NK","Spirit Air Lines",13495,"MSY",12889,"LAS",1,
"NK","Spirit Air Lines",13495,"MSY",13796,"OAK",1,
"NK","Spirit Air Lines",13495,"MSY",14679,"SAN",1,
"NK","Spirit Air Lines",13495,"MSY",10821,"BWI",1,
"NK","Spirit Air Lines",13495,"MSY",13487,"MSP",1,
"NK","Spirit Air Lines",13495,"MSY",14492,"RDU",1,
"NK","Spirit Air Lines",13495,"MSY",10693,"BNA",1,
"NK","Spirit Air Lines",13495,"MSY",10397,"ATL",1,
"NK","Spirit Air Lines",13495,"MSY",12892,"LAX",1,
"NK","Spirit Air Lines",13495,"MSY",11697,"FLL",1,
"NK","Spirit Air Lines",13495,"MSY",10721,"BOS",1,
"NK","Spirit Air Lines",13495,"MSY",10423,"AUS",1,
"NK","Spirit Air Lines",13495,"MSY",13204,"MCO",1,
"NK","Spirit Air Lines",14122,"PIT",15304,"TPA",1,
"NK","Spirit Air Lines",14122,"PIT",12889,"LAS",1,
"NK","Spirit Air Lines",14122,"PIT",12892,"LAX",1,
"NK","Spirit Air Lines",14122,"PIT",11697,"FLL",1,
"NK","Spirit Air Lines",14122,"PIT",14635,"RSW",1,
"NK","Spirit Air Lines",14122,"PIT",13204,"MCO",1,
"NK","Spirit Air Lines",11298,"DFW",11433,"DTW",1,
"NK","Spirit Air Lines",11298,"DFW",13930,"ORD",1,
"NK","Spirit Air Lines",11298,"DFW",11618,"EWR",1,
"NK","Spirit Air Lines",11298,"DFW",15304,"TPA",1,
"NK","Spirit Air Lines",11298,"DFW",11292,"DEN",1,
"NK","Spirit Air Lines",11298,"DFW",12889,"LAS",1,
"NK","Spirit Air Lines",11298,"DFW",10821,"BWI",1,
"NK","Spirit Air Lines",11298,"DFW",14100,"PHL",1,
"NK","Spirit Air Lines",11298,"DFW",12953,"LGA",1,
"NK","Spirit Air Lines",11298,"DFW",10397,"ATL",1,
"NK","Spirit Air Lines",11298,"DFW",12892,"LAX",1,
"NK","Spirit Air Lines",11298,"DFW",11697,"FLL",1,
"NK","Spirit Air Lines",11298,"DFW",10721,"BOS",1,
"NK","Spirit Air Lines",11298,"DFW",14107,"PHX",1,
"NK","Spirit Air Lines",11298,"DFW",13204,"MCO",1,
"NK","Spirit Air Lines",10529,"BDL",15304,"TPA",1,
"NK","Spirit Air Lines",10529,"BDL",11697,"FLL",1,
"NK","Spirit Air Lines",10529,"BDL",14635,"RSW",1,
"NK","Spirit Air Lines",10529,"BDL",13204,"MCO",1,
"NK","Spirit Air Lines",10693,"BNA",15304,"TPA",1,
"NK","Spirit Air Lines",10693,"BNA",12889,"LAS",1,
"NK","Spirit Air Lines",10693,"BNA",10821,"BWI",1,
"NK","Spirit Air Lines",10693,"BNA",13495,"MSY",1,
"NK","Spirit Air Lines",10693,"BNA",11697,"FLL",1,
"NK","Spirit Air Lines",10693,"BNA",13204,"MCO",1,
"NK","Spirit Air Lines",12953,"LGA",11433,"DTW",1,
"NK","Spirit Air Lines",12953,"LGA",13930,"ORD",1,
"NK","Spirit Air Lines",12953,"LGA",15304,"TPA",1,
"NK","Spirit Air Lines",12953,"LGA",11292,"DEN",1,
"NK","Spirit Air Lines",12953,"LGA",13577,"MYR",1,
"NK","Spirit Air Lines",12953,"LGA",11298,"DFW",1,
"NK","Spirit Air Lines",12953,"LGA",11697,"FLL",1,
"NK","Spirit Air Lines",12953,"LGA",14843,"SJU",1,
"NK","Spirit Air Lines",12953,"LGA",13204,"MCO",1,
"NK","Spirit Air Lines",10397,"ATL",11042,"CLE",1,
"NK","Spirit Air Lines",10397,"ATL",11433,"DTW",1,
"NK","Spirit Air Lines",10397,"ATL",13930,"ORD",1,
"NK","Spirit Air Lines",10397,"ATL",12266,"IAH",1,
"NK","Spirit Air Lines",10397,"ATL",11618,"EWR",1,
"NK","Spirit Air Lines",10397,"ATL",15304,"TPA",1,
"NK","Spirit Air Lines",10397,"ATL",12889,"LAS",1,
"NK","Spirit Air Lines",10397,"ATL",10821,"BWI",1,
"NK","Spirit Air Lines",10397,"ATL",13487,"MSP",1,
"NK","Spirit Air Lines",10397,"ATL",14100,"PHL",1,
"NK","Spirit Air Lines",10397,"ATL",13495,"MSY",1,
"NK","Spirit Air Lines",10397,"ATL",11298,"DFW",1,
"NK","Spirit Air Lines",10397,"ATL",12892,"LAX",1,
"NK","Spirit Air Lines",10397,"ATL",11697,"FLL",1,
"NK","Spirit Air Lines",10397,"ATL",10721,"BOS",1,
"NK","Spirit Air Lines",10397,"ATL",10423,"AUS",1,
"NK","Spirit Air Lines",10397,"ATL",13204,"MCO",1,
"NK","Spirit Air Lines",12892,"LAX",11042,"CLE",1,
"NK","Spirit Air Lines",12892,"LAX",11433,"DTW",1,
"NK","Spirit Air Lines",12892,"LAX",13930,"ORD",1,
"NK","Spirit Air Lines",12892,"LAX",12266,"IAH",1,
"NK","Spirit Air Lines",12892,"LAX",12889,"LAS",1,
"NK","Spirit Air Lines",12892,"LAX",13796,"OAK",1,
"NK","Spirit Air Lines",12892,"LAX",10821,"BWI",1,
"NK","Spirit Air Lines",12892,"LAX",13487,"MSP",1,
"NK","Spirit Air Lines",12892,"LAX",14747,"SEA",1,
"NK","Spirit Air Lines",12892,"LAX",14100,"PHL",1,
"NK","Spirit Air Lines",12892,"LAX",13495,"MSY",1,
"NK","Spirit Air Lines",12892,"LAX",14122,"PIT",1,
"NK","Spirit Air Lines",12892,"LAX",11298,"DFW",1,
"NK","Spirit Air Lines",12892,"LAX",10397,"ATL",1,
"NK","Spirit Air Lines",12892,"LAX",11697,"FLL",1,
"NK","Spirit Air Lines",12892,"LAX",10423,"AUS",1,
"NK","Spirit Air Lines",12892,"LAX",13198,"MCI",1,
"NK","Spirit Air Lines",11697,"FLL",11042,"CLE",1,
"NK","Spirit Air Lines",11697,"FLL",11433,"DTW",1,
"NK","Spirit Air Lines",11697,"FLL",13930,"ORD",1,
"NK","Spirit Air Lines",11697,"FLL",12266,"IAH",1,
"NK","Spirit Air Lines",11697,"FLL",11066,"CMH",1,
"NK","Spirit Air Lines",11697,"FLL",11618,"EWR",1,
"NK","Spirit Air Lines",11697,"FLL",12265,"IAG",1,
"NK","Spirit Air Lines",11697,"FLL",15304,"TPA",1,
"NK","Spirit Air Lines",11697,"FLL",11292,"DEN",1,
"NK","Spirit Air Lines",11697,"FLL",12889,"LAS",1,
"NK","Spirit Air Lines",11697,"FLL",14679,"SAN",1,
"NK","Spirit Air Lines",11697,"FLL",10821,"BWI",1,
"NK","Spirit Air Lines",11697,"FLL",13487,"MSP",1,
"NK","Spirit Air Lines",11697,"FLL",10158,"ACY",1,
"NK","Spirit Air Lines",11697,"FLL",12898,"LBE",1,
"NK","Spirit Air Lines",11697,"FLL",11057,"CLT",1,
"NK","Spirit Air Lines",11697,"FLL",13577,"MYR",1,
"NK","Spirit Air Lines",11697,"FLL",14492,"RDU",1,
"NK","Spirit Air Lines",11697,"FLL",14100,"PHL",1,
"NK","Spirit Air Lines",11697,"FLL",13495,"MSY",1,
"NK","Spirit Air Lines",11697,"FLL",14122,"PIT",1,
"NK","Spirit Air Lines",11697,"FLL",11298,"DFW",1,
"NK","Spirit Air Lines",11697,"FLL",10529,"BDL",1,
"NK","Spirit Air Lines",11697,"FLL",10693,"BNA",1,
"NK","Spirit Air Lines",11697,"FLL",12953,"LGA",1,
"NK","Spirit Air Lines",11697,"FLL",10397,"ATL",1,
"NK","Spirit Air Lines",11697,"FLL",12892,"LAX",1,
"NK","Spirit Air Lines",11697,"FLL",10721,"BOS",1,
"NK","Spirit Air Lines",11697,"FLL",14107,"PHX",1,
"NK","Spirit Air Lines",11697,"FLL",14843,"SJU",1,
"NK","Spirit Air Lines",11697,"FLL",10423,"AUS",1,
"NK","Spirit Air Lines",11697,"FLL",10732,"BQN",1,
"NK","Spirit Air Lines",11697,"FLL",13198,"MCI",1,
"NK","Spirit Air Lines",11697,"FLL",15027,"STX",1,
"NK","Spirit Air Lines",11697,"FLL",15024,"STT",1,
"NK","Spirit Air Lines",11697,"FLL",13204,"MCO",1,
"NK","Spirit Air Lines",11697,"FLL",14524,"RIC",1,
"NK","Spirit Air Lines",11697,"FLL",14025,"PBG",1,
"NK","Spirit Air Lines",10721,"BOS",15304,"TPA",1,
"NK","Spirit Air Lines",10721,"BOS",12889,"LAS",1,
"NK","Spirit Air Lines",10721,"BOS",10821,"BWI",1,
"NK","Spirit Air Lines",10721,"BOS",13577,"MYR",1,
"NK","Spirit Air Lines",10721,"BOS",14492,"RDU",1,
"NK","Spirit Air Lines",10721,"BOS",13495,"MSY",1,
"NK","Spirit Air Lines",10721,"BOS",11298,"DFW",1,
"NK","Spirit Air Lines",10721,"BOS",10397,"ATL",1,
"NK","Spirit Air Lines",10721,"BOS",11697,"FLL",1,
"NK","Spirit Air Lines",10721,"BOS",14843,"SJU",1,
"NK","Spirit Air Lines",10721,"BOS",14635,"RSW",1,
"NK","Spirit Air Lines",10721,"BOS",13204,"MCO",1,
"NK","Spirit Air Lines",10721,"BOS",14027,"PBI",1,
"NK","Spirit Air Lines",14107,"PHX",13930,"ORD",1,
"NK","Spirit Air Lines",14107,"PHX",13487,"MSP",1,
"NK","Spirit Air Lines",14107,"PHX",14747,"SEA",1,
"NK","Spirit Air Lines",14107,"PHX",11298,"DFW",1,
"NK","Spirit Air Lines",14107,"PHX",11697,"FLL",1,
"NK","Spirit Air Lines",14843,"SJU",11433,"DTW",1,
"NK","Spirit Air Lines",14843,"SJU",11618,"EWR",1,
"NK","Spirit Air Lines",14843,"SJU",15304,"TPA",1,
"NK","Spirit Air Lines",14843,"SJU",10821,"BWI",1,
"NK","Spirit Air Lines",14843,"SJU",14100,"PHL",1,
"NK","Spirit Air Lines",14843,"SJU",12953,"LGA",1,
"NK","Spirit Air Lines",14843,"SJU",11697,"FLL",1,
"NK","Spirit Air Lines",14843,"SJU",10721,"BOS",1,
"NK","Spirit Air Lines",14843,"SJU",13204,"MCO",1,
"NK","Spirit Air Lines",10800,"BUR",12889,"LAS",1,
"NK","Spirit Air Lines",10732,"BQN",11697,"FLL",1,
"NK","Spirit Air Lines",10732,"BQN",13204,"MCO",1,
"NK","Spirit Air Lines",10423,"AUS",11433,"DTW",1,
"NK","Spirit Air Lines",10423,"AUS",13930,"ORD",1,
"NK","Spirit Air Lines",10423,"AUS",11292,"DEN",1,
"NK","Spirit Air Lines",10423,"AUS",12889,"LAS",1,
"NK","Spirit Air Lines",10423,"AUS",10821,"BWI",1,
"NK","Spirit Air Lines",10423,"AUS",13495,"MSY",1,
"NK","Spirit Air Lines",10423,"AUS",10397,"ATL",1,
"NK","Spirit Air Lines",10423,"AUS",12892,"LAX",1,
"NK","Spirit Air Lines",10423,"AUS",11697,"FLL",1,
"NK","Spirit Air Lines",10423,"AUS",13204,"MCO",1,
"NK","Spirit Air Lines",13198,"MCI",11433,"DTW",1,
"NK","Spirit Air Lines",13198,"MCI",12889,"LAS",1,
"NK","Spirit Air Lines",13198,"MCI",12892,"LAX",1,
